user_id,total_orders,avg_order_value,max_order_value,first_order,last_order,days_since_last_order,user_tenure_days
36686,3,508.3333333333333,755,2020-06-04,2023-12-20,377,1671
36687,6,855.8333333333334,960,2019-06-26,2023-10-08,450,2015
36688,3,401.6666666666667,505,2019-05-13,2023-12-25,372,2059
36689,2,372.5,635,2019-11-05,2022-08-23,861,1883
36690,1,405.0,405,2019-07-16,2019-07-16,1995,1995
36691,4,890.0,1095,2021-12-23,2024-04-05,270,1104
36692,3,983.3333333333334,2080,2019-05-09,2023-06-21,559,2063
36693,3,1108.3333333333333,1545,2019-08-25,2023-10-25,433,1955
36694,5,750.0,1030,2021-06-05,2023-12-22,375,1305
36695,4,342.5,635,2019-06-03,2024-07-19,165,2038
36696,3,591.6666666666666,855,2019-01-08,2023-01-14,717,2184
36697,7,670.0,1150,2019-08-05,2024-12-20,11,1975
36698,4,703.75,1385,2019-03-23,2020-12-16,1476,2110
36699,4,530.0,925,2020-09-18,2024-08-30,123,1565
36700,5,770.0,1325,2019-02-05,2024-12-15,16,2156
36701,6,550.8333333333334,1070,2020-09-05,2021-11-26,1131,1578
36702,4,550.0,935,2019-07-15,2024-04-19,256,1996
36703,5,530.0,885,2019-05-15,2024-10-03,89,2057
36704,1,300.0,300,2022-03-03,2022-03-03,1034,1034
36705,1,820.0,820,2023-04-22,2023-04-22,619,619
36706,4,428.75,520,2019-09-15,2023-04-09,632,1934
36707,5,369.0,850,2020-03-22,2024-12-01,30,1745
36708,1,470.0,470,2024-01-19,2024-01-19,347,347
36709,7,942.8571428571429,1900,2020-06-02,2024-11-16,45,1673
36710,3,465.0,700,2020-06-04,2022-10-21,802,1671
36711,9,688.8888888888889,1560,2020-02-08,2024-11-27,34,1788
36712,7,1245.0,1650,2019-08-07,2024-11-15,46,1973
36713,2,742.5,935,2023-07-04,2024-06-04,210,546
36714,3,888.3333333333334,1100,2020-02-14,2023-08-08,511,1782
36715,2,815.0,1180,2024-09-01,2024-09-16,106,121
36716,3,848.3333333333334,985,2019-11-16,2024-03-13,293,1872
36717,6,639.1666666666666,1330,2019-01-21,2024-03-22,284,2171
36718,2,852.5,1410,2021-07-27,2023-10-10,448,1253
36719,2,182.5,190,2019-09-04,2023-09-02,486,1945
36720,4,486.25,775,2020-07-07,2023-12-10,387,1638
36721,8,841.875,1550,2020-05-10,2023-10-22,436,1696
36722,4,508.75,765,2020-12-06,2023-01-03,728,1486
36723,6,651.6666666666666,1290,2019-04-23,2023-09-17,471,2079
36724,2,370.0,440,2019-02-27,2022-02-04,1061,2134
36725,4,678.75,1095,2019-06-18,2021-08-18,1231,2023
36726,2,820.0,1155,2021-12-17,2022-05-14,962,1110
36727,6,1011.6666666666666,1530,2019-06-25,2024-11-17,44,2016
36728,3,948.3333333333334,1415,2020-07-15,2022-03-25,1012,1630
36729,6,869.1666666666666,1500,2020-03-17,2024-12-01,30,1750
36730,5,317.0,520,2019-05-01,2022-11-13,779,2071
36731,4,287.5,410,2021-11-30,2024-04-18,257,1127
36732,2,340.0,470,2019-01-18,2023-10-31,427,2174
36733,1,225.0,225,2023-12-14,2023-12-14,383,383
36734,2,622.5,930,2021-08-31,2022-07-18,897,1218
36735,4,635.0,1500,2019-06-19,2021-11-30,1127,2022
36736,4,801.25,1455,2019-08-19,2023-12-26,371,1961
36737,2,762.5,910,2020-10-12,2023-02-24,676,1541
36738,2,822.5,1015,2024-01-17,2024-10-11,81,349
36740,5,808.0,1110,2020-08-29,2023-11-18,409,1585
36741,1,260.0,260,2024-11-01,2024-11-01,60,60
36742,2,217.5,240,2020-04-14,2023-05-17,594,1722
36743,3,863.3333333333334,1150,2019-05-23,2024-08-15,138,2049
36744,3,630.0,1070,2019-09-16,2023-10-01,457,1933
36745,5,920.0,1520,2020-01-04,2024-08-03,150,1823
36746,2,822.5,935,2021-11-06,2021-11-13,1144,1151
36747,2,510.0,785,2020-01-04,2021-06-16,1294,1823
36748,8,642.5,1165,2019-05-20,2023-11-03,424,2052
36749,3,831.6666666666666,1180,2021-03-26,2023-10-05,453,1376
36750,2,387.5,465,2024-02-10,2024-06-17,197,325
36751,2,517.5,815,2024-01-08,2024-12-20,11,358
36752,5,817.0,1155,2019-05-23,2023-09-16,472,2049
36753,2,387.5,570,2019-09-23,2023-12-23,374,1926
36754,4,1141.25,1615,2020-08-05,2024-05-02,243,1609
36755,7,566.4285714285714,1005,2019-05-05,2024-10-22,70,2067
36756,5,556.0,790,2019-09-15,2023-10-22,436,1934
36757,5,962.0,1240,2019-01-08,2024-10-14,78,2184
36758,3,885.0,1760,2021-07-30,2024-04-22,253,1250
36759,5,322.0,645,2019-07-08,2024-02-14,321,2003
36760,1,385.0,385,2020-09-20,2020-09-20,1563,1563
36761,3,475.0,620,2020-06-12,2023-12-13,384,1663
36762,5,474.0,985,2019-01-13,2023-11-02,425,2179
36763,5,883.0,1450,2020-09-04,2024-08-09,144,1579
36764,7,987.1428571428571,1930,2019-08-28,2023-03-18,654,1952
36765,5,429.0,825,2019-06-14,2024-11-06,55,2027
36766,3,435.0,615,2019-07-14,2024-10-01,91,1997
36767,1,455.0,455,2024-08-03,2024-08-03,150,150
36768,5,777.0,1100,2019-06-10,2024-08-11,142,2031
36769,3,991.6666666666666,1330,2021-01-16,2022-11-16,776,1445
36770,7,589.2857142857143,785,2019-01-27,2024-09-30,92,2165
36771,3,845.0,1385,2023-08-27,2024-09-09,113,492
36772,5,493.0,880,2019-07-07,2024-11-04,57,2004
36773,1,1085.0,1085,2023-03-15,2023-03-15,657,657
36774,2,600.0,790,2022-08-04,2022-10-23,800,880
36775,1,455.0,455,2024-07-26,2024-07-26,158,158
36776,2,365.0,580,2021-05-06,2021-12-27,1100,1335
36777,6,559.1666666666666,795,2020-03-22,2024-11-24,37,1745
36778,1,940.0,940,2023-10-01,2023-10-01,457,457
36779,2,525.0,885,2019-03-12,2021-06-23,1287,2121
36780,5,675.0,1425,2019-03-01,2023-10-24,434,2132
36781,5,378.0,595,2020-03-18,2024-04-16,259,1749
36782,5,668.0,1330,2019-08-19,2024-07-24,160,1961
36783,4,1415.0,1640,2020-08-14,2024-02-04,331,1600
36784,1,960.0,960,2022-11-12,2022-11-12,780,780
36785,5,755.0,1215,2019-09-25,2022-04-02,1004,1924
36786,4,1417.5,2360,2019-06-03,2024-07-10,174,2038
36787,1,765.0,765,2021-02-07,2021-02-07,1423,1423
36788,2,802.5,1075,2019-02-25,2020-03-01,1766,2136
36789,4,723.75,1140,2020-03-28,2022-06-30,915,1739
36790,5,676.0,1185,2019-12-01,2024-03-21,285,1857
36791,4,1107.5,1405,2021-08-14,2024-12-23,8,1235
36792,3,471.6666666666667,480,2020-07-28,2023-08-24,495,1617
36793,6,730.8333333333334,1240,2020-10-20,2024-06-16,198,1533
36794,1,265.0,265,2020-06-30,2020-06-30,1645,1645
36795,4,455.0,875,2020-03-19,2022-01-12,1084,1748
36796,5,784.0,1325,2021-01-21,2023-07-22,528,1440
36797,4,347.5,630,2020-06-08,2024-09-08,114,1667
36798,3,1081.6666666666667,1865,2019-03-23,2021-03-03,1399,2110
36799,5,653.0,825,2019-03-24,2024-03-15,291,2109
36800,5,525.0,1030,2019-04-28,2020-03-23,1744,2074
36801,4,541.25,930,2020-12-06,2023-12-12,385,1486
36802,2,475.0,495,2019-01-01,2024-06-20,194,2191
36803,3,918.3333333333334,1430,2020-01-07,2023-01-30,701,1820
36804,2,887.5,1300,2019-06-05,2023-02-21,679,2036
36805,5,441.0,845,2019-05-16,2022-02-07,1058,2056
36806,8,885.625,1550,2019-06-11,2024-03-23,283,2030
36807,1,265.0,265,2021-12-11,2021-12-11,1116,1116
36808,5,643.0,1175,2020-12-31,2024-12-10,21,1461
36809,3,330.0,400,2022-04-22,2024-06-05,209,984
36810,3,576.6666666666666,870,2020-01-03,2023-06-24,556,1824
36811,5,744.0,875,2020-07-14,2023-10-17,441,1631
36812,2,667.5,825,2019-04-08,2021-07-31,1249,2094
36813,6,839.1666666666666,1705,2019-11-04,2024-06-06,208,1884
36814,4,490.0,800,2019-03-06,2023-12-17,380,2127
36815,3,518.3333333333334,560,2021-01-19,2023-12-18,379,1442
36816,4,673.75,1360,2019-10-31,2020-11-17,1505,1888
36817,5,547.0,935,2021-01-12,2024-07-10,174,1449
36818,5,887.0,1670,2021-05-29,2023-11-26,401,1312
36819,4,585.0,875,2020-03-11,2024-08-23,130,1756
36820,4,412.5,585,2021-05-18,2024-06-16,198,1323
36821,1,625.0,625,2024-02-25,2024-02-25,310,310
36822,1,765.0,765,2024-07-25,2024-07-25,159,159
36823,3,291.6666666666667,470,2019-02-22,2022-12-19,743,2139
36824,3,795.0,1065,2021-10-16,2023-11-17,410,1172
36825,4,596.25,980,2021-04-02,2024-06-09,205,1369
36826,3,1035.0,1490,2021-08-07,2024-10-12,80,1242
36827,7,357.14285714285717,760,2019-02-08,2022-01-26,1070,2153
36828,5,584.0,820,2019-05-26,2023-03-13,659,2046
36830,3,616.6666666666666,1250,2022-10-31,2024-08-23,130,792
36831,7,740.0,970,2019-08-27,2024-12-07,24,1953
36832,4,816.25,965,2020-10-07,2024-08-02,151,1546
36833,3,948.3333333333334,1570,2019-05-01,2022-06-14,931,2071
36834,5,823.0,1520,2019-11-01,2024-11-13,48,1887
36835,1,200.0,200,2020-12-11,2020-12-11,1481,1481
36836,2,845.0,1070,2020-04-15,2021-03-19,1383,1721
36837,3,271.6666666666667,310,2020-05-15,2023-02-01,699,1691
36838,4,841.25,1085,2019-03-05,2024-07-05,179,2128
36839,2,812.5,985,2021-09-08,2022-11-18,774,1210
36840,5,736.0,1155,2019-06-23,2023-11-19,408,2018
36841,3,741.6666666666666,1245,2020-04-12,2021-06-25,1285,1724
36842,6,380.8333333333333,905,2019-11-20,2024-10-04,88,1868
36843,3,818.3333333333334,1150,2020-04-05,2022-04-09,997,1731
36844,5,723.0,1425,2020-05-15,2022-07-25,890,1691
36845,2,1335.0,1400,2019-03-06,2021-03-01,1401,2127
36846,4,681.25,1730,2020-03-19,2023-07-17,533,1748
36847,7,995.0,1385,2019-08-09,2024-11-07,54,1971
36848,4,571.25,720,2020-09-25,2024-10-10,82,1558
36849,7,590.0,1425,2019-07-09,2024-07-14,170,2002
36850,1,290.0,290,2019-10-13,2019-10-13,1906,1906
36851,2,602.5,910,2020-11-04,2024-04-02,273,1518
36852,7,805.0,1470,2019-10-31,2024-11-05,56,1888
36853,4,200.0,315,2020-07-06,2024-11-12,49,1639
36854,4,411.25,760,2021-04-22,2023-08-05,514,1349
36855,2,420.0,685,2019-03-11,2024-03-14,292,2122
36856,2,150.0,190,2019-08-11,2022-08-29,855,1969
36857,4,701.25,950,2019-12-13,2024-02-01,334,1845
36858,3,258.3333333333333,435,2020-01-10,2023-08-03,516,1817
36859,4,847.5,1160,2021-03-07,2024-12-18,13,1395
36860,5,895.0,1135,2019-11-18,2023-10-04,454,1870
36861,2,415.0,655,2020-06-30,2024-03-16,290,1645
36862,3,1146.6666666666667,1865,2020-12-10,2021-08-26,1223,1482
36863,6,1287.5,1930,2019-03-21,2023-06-12,568,2112
36864,11,656.8181818181819,1530,2019-01-14,2024-04-29,246,2178
36865,4,811.25,1105,2019-03-15,2024-12-31,0,2118
36866,5,515.0,1250,2019-12-17,2024-10-28,64,1841
36867,3,696.6666666666666,1030,2020-10-21,2024-02-24,311,1532
36868,2,495.0,820,2019-04-16,2021-08-03,1246,2086
36869,4,1220.0,2005,2019-01-30,2021-09-03,1215,2162
36870,5,652.0,900,2019-04-18,2023-08-22,497,2084
36871,3,756.6666666666666,900,2022-01-11,2023-05-17,594,1085
36872,4,900.0,1440,2019-04-10,2024-12-29,2,2092
36873,2,507.5,580,2019-04-25,2024-04-16,259,2077
36874,4,656.25,1035,2020-02-24,2023-09-24,464,1772
36875,7,912.1428571428571,1695,2020-02-09,2024-03-31,275,1787
36876,3,606.6666666666666,955,2021-02-24,2024-04-23,252,1406
36877,2,720.0,1210,2019-12-30,2022-07-17,898,1828
36878,8,910.0,1390,2019-06-19,2023-03-14,658,2022
36879,2,1072.5,1345,2021-11-03,2024-08-07,146,1154
36880,4,855.0,1390,2020-10-14,2022-09-10,843,1539
36881,5,736.0,930,2019-05-02,2024-06-12,202,2070
36882,5,939.0,2325,2020-02-05,2022-05-16,960,1791
36883,1,1310.0,1310,2024-01-31,2024-01-31,335,335
36884,1,1075.0,1075,2019-09-01,2019-09-01,1948,1948
36885,7,527.1428571428571,935,2020-08-07,2024-10-08,84,1607
36886,4,771.25,1200,2020-02-13,2024-08-20,133,1783
36887,4,403.75,485,2019-03-25,2024-08-08,145,2108
36888,4,621.25,770,2019-03-14,2024-10-16,76,2119
36889,5,1468.0,2115,2020-03-03,2024-10-18,74,1764
36890,4,423.75,790,2020-04-30,2024-05-24,221,1706
36891,9,813.3333333333334,1580,2020-07-01,2024-02-14,321,1644
36892,1,940.0,940,2021-11-23,2021-11-23,1134,1134
36893,5,658.0,1645,2019-03-31,2022-05-01,975,2102
36894,4,927.5,1305,2020-01-03,2024-02-18,317,1824
36895,6,663.3333333333334,895,2019-03-09,2023-10-14,444,2124
36897,5,535.0,990,2020-03-28,2024-06-27,187,1739
36898,4,628.75,985,2020-10-07,2024-04-10,265,1546
36899,4,811.25,1800,2021-05-17,2024-08-18,135,1324
36900,1,1030.0,1030,2024-01-20,2024-01-20,346,346
36901,1,365.0,365,2019-08-25,2019-08-25,1955,1955
36902,4,450.0,805,2019-07-22,2024-07-12,172,1989
36903,6,776.6666666666666,1200,2019-03-06,2023-03-12,660,2127
36904,3,480.0,765,2019-10-07,2022-10-19,804,1912
36905,4,490.0,1265,2019-10-01,2024-11-20,41,1918
36906,7,575.7142857142857,1000,2020-07-26,2024-06-04,210,1619
36907,3,566.6666666666666,1035,2023-10-27,2024-09-17,105,431
36908,7,500.7142857142857,935,2020-04-12,2024-05-25,220,1724
36909,3,1158.3333333333333,1200,2019-05-04,2023-04-16,625,2068
36911,3,721.6666666666666,1155,2020-07-30,2024-02-05,330,1615
36912,3,403.3333333333333,525,2019-11-04,2023-01-05,726,1884
36913,2,862.5,1090,2019-12-01,2020-02-01,1795,1857
36914,3,1326.6666666666667,2115,2019-09-01,2024-07-09,175,1948
36915,5,350.0,870,2020-10-31,2022-07-14,901,1522
36916,1,1845.0,1845,2022-04-24,2022-04-24,982,982
36917,5,1178.0,1720,2019-07-23,2024-10-13,79,1988
36918,4,826.25,1225,2020-02-20,2022-12-28,734,1776
36919,4,432.5,675,2020-07-07,2022-11-23,769,1638
36920,2,600.0,740,2023-07-28,2024-07-14,170,522
36921,5,689.0,1010,2019-11-29,2024-07-25,159,1859
36922,2,647.5,950,2021-01-20,2023-05-17,594,1441
36923,4,207.5,315,2020-03-06,2024-06-20,194,1761
36924,5,1503.0,2105,2019-01-18,2024-03-11,295,2174
36925,1,420.0,420,2023-10-18,2023-10-18,440,440
36926,4,957.5,1260,2023-11-02,2024-07-13,171,425
36927,4,902.5,1705,2020-09-22,2023-12-08,389,1561
36928,1,810.0,810,2020-03-07,2020-03-07,1760,1760
36929,4,541.25,1115,2019-10-09,2022-03-09,1028,1910
36930,3,383.3333333333333,650,2020-07-09,2024-05-19,226,1636
36931,6,459.1666666666667,960,2019-05-10,2022-06-06,939,2062
36932,3,320.0,420,2019-12-21,2024-03-05,301,1837
36933,6,909.1666666666666,1820,2019-04-30,2024-11-28,33,2072
36934,5,724.0,1035,2019-07-02,2022-05-03,973,2009
36936,5,708.0,1200,2020-03-15,2022-03-09,1028,1752
36937,2,360.0,595,2021-12-15,2024-12-12,19,1112
36938,1,995.0,995,2021-02-23,2021-02-23,1407,1407
36939,8,466.25,1155,2020-08-01,2024-08-23,130,1613
36940,4,946.25,1555,2020-01-19,2023-09-01,487,1808
36941,3,835.0,1720,2019-08-06,2022-02-08,1057,1974
36942,3,491.6666666666667,715,2019-06-22,2021-12-09,1118,2019
36943,3,355.0,450,2019-12-28,2024-03-31,275,1830
36944,5,616.0,750,2020-06-23,2023-07-15,535,1652
36945,4,666.25,835,2020-01-29,2024-12-24,7,1798
36946,3,1016.6666666666666,1465,2019-03-10,2023-01-17,714,2123
36947,3,806.6666666666666,965,2019-06-26,2024-03-07,299,2015
36948,4,441.25,740,2019-02-26,2024-11-01,60,2135
36949,4,512.5,900,2020-11-16,2022-10-23,800,1506
36950,2,362.5,370,2019-11-25,2022-05-24,952,1863
36951,8,706.875,1035,2019-06-04,2024-05-22,223,2037
36952,5,854.0,1700,2020-10-10,2024-11-30,31,1543
36953,3,638.3333333333334,960,2019-07-30,2021-08-23,1226,1981
36954,3,1171.6666666666667,1530,2022-09-14,2024-03-31,275,839
36955,2,935.0,1020,2020-11-09,2021-05-06,1335,1513
36956,6,584.1666666666666,910,2019-02-18,2024-11-17,44,2143
36957,4,773.75,1000,2019-02-19,2024-11-24,37,2142
36958,5,768.0,1370,2020-04-06,2023-11-16,411,1730
36959,4,623.75,980,2019-11-21,2024-07-15,169,1867
36960,3,410.0,735,2020-03-26,2024-02-09,326,1741
36961,3,506.6666666666667,725,2019-08-23,2023-08-12,507,1957
36962,4,663.75,1245,2019-08-09,2023-07-17,533,1971
36963,1,1735.0,1735,2023-03-18,2023-03-18,654,654
36964,2,1045.0,1070,2019-03-05,2022-01-20,1076,2128
36965,3,783.3333333333334,1140,2020-10-20,2023-05-09,602,1533
36966,4,868.75,1500,2021-06-04,2024-12-22,9,1306
36967,5,482.0,780,2019-05-29,2024-09-28,94,2043
36968,4,1102.5,1365,2022-02-07,2024-01-12,354,1058
36969,3,525.0,1015,2020-07-16,2023-06-15,565,1629
36970,5,503.0,865,2019-02-24,2023-06-08,572,2137
36971,2,1097.5,1170,2020-01-30,2020-04-12,1724,1797
36972,2,815.0,1055,2020-01-04,2021-11-04,1153,1823
36973,4,735.0,1175,2019-09-27,2023-09-06,482,1922
36974,2,412.5,575,2020-01-29,2020-09-22,1561,1798
36975,4,960.0,1155,2019-07-10,2022-10-18,805,2001
36976,1,1220.0,1220,2020-04-07,2020-04-07,1729,1729
36977,9,447.22222222222223,1160,2019-04-29,2024-12-19,12,2073
36978,4,630.0,970,2019-03-19,2022-01-25,1071,2114
36979,4,907.5,1275,2019-02-04,2023-08-28,491,2157
36980,2,1607.5,1620,2020-07-20,2024-02-14,321,1625
36981,2,720.0,930,2019-11-01,2020-04-20,1716,1887
36982,5,1035.0,1610,2021-04-24,2024-05-06,239,1347
36983,3,270.0,345,2021-02-15,2022-02-05,1060,1415
36984,8,520.625,755,2019-11-22,2023-03-31,641,1866
36985,2,992.5,1295,2019-11-10,2021-08-14,1235,1878
36986,2,517.5,860,2021-07-23,2024-02-18,317,1257
36987,4,948.75,1600,2021-08-20,2024-09-06,116,1229
36988,3,786.6666666666666,990,2020-07-03,2024-10-16,76,1642
36989,2,1255.0,1635,2023-08-23,2024-11-05,56,496
36990,4,762.5,1205,2019-11-14,2023-11-01,426,1874
36991,2,430.0,440,2020-02-02,2021-08-05,1244,1794
36992,3,913.3333333333334,1340,2019-12-14,2023-11-11,416,1844
36993,7,959.2857142857143,1605,2019-03-14,2024-06-17,197,2119
36994,5,515.0,885,2021-07-03,2024-12-04,27,1277
36995,2,712.5,1235,2020-02-12,2020-09-06,1577,1784
36996,5,540.0,955,2019-10-20,2024-08-07,146,1899
36997,5,690.0,1045,2019-09-21,2022-03-05,1032,1928
36998,6,714.1666666666666,950,2020-04-13,2024-06-25,189,1723
36999,4,528.75,1100,2019-11-14,2023-06-09,571,1874
37000,2,1012.5,1115,2021-10-14,2023-12-05,392,1174
37001,1,280.0,280,2023-02-21,2023-02-21,679,679
37002,3,493.3333333333333,840,2020-11-01,2022-07-18,897,1521
37003,4,598.75,830,2019-06-20,2024-05-26,219,2021
37004,3,596.6666666666666,1010,2019-08-18,2024-05-28,217,1962
37005,6,696.6666666666666,1025,2019-02-28,2024-10-20,72,2133
37006,6,860.0,1225,2020-07-11,2023-10-30,428,1634
37007,3,543.3333333333334,845,2020-09-04,2024-07-18,166,1579
37008,4,492.5,720,2019-01-12,2022-05-10,966,2180
37009,2,785.0,925,2020-03-28,2024-08-12,141,1739
37010,3,463.3333333333333,760,2022-01-24,2023-05-18,593,1072
37011,4,416.25,790,2019-10-29,2023-06-05,575,1890
37012,2,1377.5,1560,2023-11-29,2024-03-30,276,398
37013,6,856.6666666666666,1595,2022-02-19,2024-07-31,153,1046
37014,4,401.25,580,2019-01-27,2022-05-20,956,2165
37015,7,817.8571428571429,1525,2019-01-22,2024-05-16,229,2170
37016,6,944.1666666666666,1375,2019-10-25,2024-11-26,35,1894
37017,4,928.75,1305,2021-09-29,2023-07-01,549,1189
37018,3,1190.0,1585,2020-01-18,2023-04-27,614,1809
37019,1,915.0,915,2024-04-12,2024-04-12,263,263
37020,5,737.0,1555,2019-09-06,2023-08-06,513,1943
37021,3,925.0,1535,2019-09-28,2021-12-23,1104,1921
37022,3,951.6666666666666,1315,2019-02-16,2023-11-09,418,2145
37023,6,507.5,845,2020-01-31,2024-10-27,65,1796
37024,2,1077.5,1495,2020-09-04,2024-10-16,76,1579
37025,2,1185.0,1305,2019-12-06,2019-12-24,1834,1852
37026,2,742.5,890,2019-11-15,2023-06-15,565,1873
37027,5,758.0,935,2019-05-04,2023-11-20,407,2068
37028,2,300.0,440,2020-03-01,2022-06-16,929,1766
37029,5,668.0,1010,2019-08-23,2024-07-19,165,1957
37030,5,993.0,1335,2019-10-24,2024-02-12,323,1895
37031,2,1305.0,1400,2022-06-06,2022-06-11,934,939
37032,2,885.0,890,2019-11-29,2022-02-12,1053,1859
37033,2,1032.5,1050,2021-10-08,2024-11-05,56,1180
37034,3,1461.6666666666667,1745,2020-02-11,2022-06-27,918,1785
37035,7,325.7142857142857,595,2020-07-13,2022-03-11,1026,1632
37036,3,420.0,735,2019-11-17,2022-03-26,1011,1871
37037,2,845.0,1165,2019-04-04,2024-08-31,122,2098
37038,3,990.0,1525,2019-10-01,2022-11-10,782,1918
37039,4,553.75,945,2019-01-30,2023-07-06,544,2162
37040,8,820.0,1435,2022-04-24,2024-11-11,50,982
37041,2,1052.5,1360,2019-05-27,2023-12-07,390,2045
37043,4,545.0,825,2019-06-11,2023-12-30,367,2030
37044,1,1925.0,1925,2019-07-24,2019-07-24,1987,1987
37045,5,1077.0,1440,2019-11-06,2023-03-31,641,1882
37046,2,800.0,1005,2022-03-03,2022-09-03,850,1034
37047,4,371.25,595,2019-10-11,2024-10-31,61,1908
37048,7,589.2857142857143,1195,2020-08-04,2023-08-18,501,1610
37049,5,884.0,1410,2021-07-14,2024-07-21,163,1266
37050,3,621.6666666666666,1000,2019-06-16,2022-12-21,741,2025
37051,5,914.0,1550,2019-02-28,2024-09-28,94,2133
37052,3,546.6666666666666,1005,2020-02-22,2023-04-19,622,1774
37053,6,503.3333333333333,895,2019-04-24,2024-07-08,176,2078
37054,5,469.0,900,2019-09-29,2024-01-21,345,1920
37055,2,712.5,850,2023-01-29,2023-07-22,528,702
37056,4,626.25,805,2019-07-01,2022-03-16,1021,2010
37057,5,576.0,1285,2020-01-15,2022-04-02,1004,1812
37058,2,815.0,1110,2022-10-25,2023-10-31,427,798
37059,4,1098.75,2010,2021-10-10,2024-12-13,18,1178
37060,3,653.3333333333334,1380,2019-06-08,2024-07-31,153,2033
37061,4,497.5,980,2019-05-27,2024-11-27,34,2045
37062,2,572.5,725,2019-12-06,2021-05-24,1317,1852
37063,3,1170.0,2005,2020-10-05,2024-12-22,9,1548
37064,5,935.0,1530,2019-01-15,2024-06-25,189,2177
37065,1,120.0,120,2019-04-16,2019-04-16,2086,2086
37066,4,1068.75,1360,2019-11-27,2022-02-15,1050,1861
37067,3,765.0,975,2019-09-28,2023-10-21,437,1921
37069,1,880.0,880,2019-07-11,2019-07-11,2000,2000
37070,2,1092.5,1410,2020-03-02,2020-12-14,1478,1765
37071,4,498.75,550,2020-02-24,2022-02-26,1039,1772
37072,3,603.3333333333334,1060,2022-10-27,2024-06-17,197,796
37073,3,760.0,1275,2021-02-24,2024-05-05,240,1406
37074,3,746.6666666666666,1070,2019-05-11,2020-11-08,1514,2061
37076,4,801.25,1180,2020-02-28,2022-08-21,863,1768
37077,3,695.0,1080,2021-11-08,2024-02-05,330,1149
37078,5,724.0,1340,2020-01-27,2024-08-10,143,1800
37079,4,833.75,1210,2019-12-22,2023-11-07,420,1836
37080,6,685.0,1275,2019-04-06,2024-11-03,58,2096
37081,1,880.0,880,2020-08-25,2020-08-25,1589,1589
37082,5,852.0,1385,2019-08-18,2024-10-04,88,1962
37083,4,643.75,755,2022-04-07,2023-08-03,516,999
37084,8,940.625,2240,2019-03-20,2024-09-12,110,2113
37085,6,924.1666666666666,1260,2019-04-02,2023-08-27,492,2100
37086,3,506.6666666666667,840,2019-11-25,2023-09-07,481,1863
37087,1,860.0,860,2019-08-12,2019-08-12,1968,1968
37088,4,523.75,1200,2019-02-02,2022-12-11,751,2159
37089,1,400.0,400,2020-07-04,2020-07-04,1641,1641
37090,1,105.0,105,2020-09-26,2020-09-26,1557,1557
37091,5,963.0,1235,2019-10-08,2024-11-14,47,1911
37092,3,826.6666666666666,1190,2021-11-23,2024-10-03,89,1134
37093,5,485.0,790,2019-09-01,2024-07-01,183,1948
37094,1,220.0,220,2023-01-15,2023-01-15,716,716
37095,5,816.0,1385,2022-07-19,2024-10-12,80,896
37096,2,1090.0,1180,2020-03-31,2020-06-06,1669,1736
37098,1,795.0,795,2023-07-16,2023-07-16,534,534
37099,4,592.5,775,2020-04-01,2024-07-08,176,1735
37100,7,672.8571428571429,1190,2019-07-27,2024-09-23,99,1984
37101,4,708.75,1245,2019-07-15,2023-11-02,425,1996
37102,3,1121.6666666666667,1405,2019-09-22,2023-07-26,524,1927
37103,1,505.0,505,2024-02-20,2024-02-20,315,315
37104,4,817.5,1790,2019-12-18,2023-10-12,446,1840
37105,5,1144.0,1755,2019-04-12,2024-05-08,237,2090
37106,4,487.5,810,2020-02-16,2024-06-16,198,1780
37107,4,376.25,710,2021-04-04,2024-09-20,102,1367
37108,3,906.6666666666666,1055,2019-04-08,2022-07-30,885,2094
37109,8,794.375,1440,2019-01-07,2022-09-30,823,2185
37110,7,489.2857142857143,935,2020-04-22,2023-08-18,501,1714
37111,5,494.0,785,2021-03-18,2024-09-24,98,1384
37112,3,658.3333333333334,1215,2022-01-30,2024-05-22,223,1066
37113,4,410.0,765,2019-07-18,2024-10-19,73,1993
37114,4,722.5,910,2021-06-15,2024-05-06,239,1295
37115,2,1260.0,1465,2020-03-25,2024-06-20,194,1742
37117,4,518.75,665,2019-01-14,2023-07-19,531,2178
37118,4,1192.5,1690,2019-04-19,2023-04-17,624,2083
37119,5,495.0,770,2019-05-16,2024-08-19,134,2056
37120,4,820.0,1315,2019-09-10,2023-11-30,397,1939
37121,7,760.7142857142857,2055,2019-11-08,2024-11-22,39,1880
37122,1,1070.0,1070,2023-09-08,2023-09-08,480,480
37123,4,845.0,1465,2019-01-11,2024-11-25,36,2181
37124,3,690.0,1145,2019-01-13,2024-07-04,180,2179
37125,1,1850.0,1850,2019-10-13,2019-10-13,1906,1906
37126,2,855.0,1110,2021-10-15,2024-10-11,81,1173
37127,3,905.0,1765,2022-07-23,2024-04-06,269,892
37128,3,870.0,985,2019-04-07,2021-03-18,1384,2095
37129,4,920.0,1255,2019-10-11,2023-01-08,723,1908
37130,4,808.75,1370,2019-11-24,2021-10-03,1185,1864
37131,3,625.0,985,2020-08-23,2022-12-04,758,1591
37132,3,745.0,1060,2022-02-24,2024-08-14,139,1041
37133,4,486.25,880,2019-11-26,2022-03-05,1032,1862
37134,4,516.25,955,2020-08-25,2024-02-14,321,1589
37135,1,890.0,890,2021-08-02,2021-08-02,1247,1247
